features,type,accuracy,freqs
2023,HER2+,1.0,1
1148,HR+,0.5,1
1148,HER2+,1.0,1
747,TN,0.5384615384615384,1
747,HR+,0.5,1
747,HER2+,1.0,1
745,TN,0.5384615384615384,1
1148,TN,0.5384615384615384,1
745,HR+,0.5,1
744,TN,0.5384615384615384,1
744,HR+,0.5,1
744,HER2+,1.0,1
729,TN,0.5384615384615384,1
729,HR+,0.5,1
729,HER2+,1.0,1
745,HER2+,1.0,1
2764,TN,0.5384615384615384,1
2215,HER2+,1.0,1
2215,TN,0.5384615384615384,1
257,HR+,0.6363636363636364,1
257,HER2+,1.0,1
912,TN,0.2727272727272727,1
912,HR+,0.6363636363636364,1
912,HER2+,1.0,1
396,TN,0.5384615384615384,1
2215,HR+,0.5,1
396,HR+,0.5,1
17,TN,0.5384615384615384,1
17,HR+,0.5,1
17,HER2+,1.0,1
231,TN,0.5384615384615384,1
231,HR+,0.5,1
231,HER2+,1.0,1
396,HER2+,1.0,1
2764,HR+,0.5,1
2764,HER2+,1.0,1
2213,TN,0.5,1
2209,HER2+,1.0,1
2225,TN,0.5,1
2225,HR+,0.6,1
2225,HER2+,1.0,1
2292,TN,0.5,1
2292,HR+,0.6,1
2209,HR+,0.6,1
2292,HER2+,1.0,1
2202,HR+,0.6,1
2202,HER2+,1.0,1
621,TN,0.6363636363636364,1
621,HR+,0.5,1
621,HER2+,1.0,1
1009,TN,0.6363636363636364,1
2202,TN,0.5,1
2209,TN,0.5,1
2208,HER2+,1.0,1
2208,HR+,0.6,1
2213,HR+,0.6,1
2213,HER2+,1.0,1
2228,TN,0.5,1
2228,HR+,0.6,1
2228,HER2+,1.0,1
2207,TN,0.5,1
2207,HR+,0.6,1
2207,HER2+,1.0,1
2210,TN,0.5,1
2210,HR+,0.6,1
2210,HER2+,1.0,1
2206,TN,0.5,1
2206,HR+,0.6,1
2206,HER2+,1.0,1
2208,TN,0.5,1
257,TN,0.2727272727272727,1
1009,HR+,0.5,1
724,HER2+,1.0,1
724,TN,0.2727272727272727,1
2018,TN,0.5,1
2018,HR+,0.46153846153846156,1
2018,HER2+,1.0,1
2023,TN,0.5,1
2023,HR+,0.46153846153846156,1
2146,HR+,0.7142857142857143,1
1883,HER2+,1.0,1
2032,TN,0.5,1
2032,HER2+,1.0,1
2033,TN,0.5,1
2033,HR+,0.46153846153846156,1
2033,HER2+,1.0,1
2016,TN,0.5,1
2016,HR+,0.46153846153846156,1
2032,HR+,0.46153846153846156,1
2016,HER2+,1.0,1
1883,HR+,0.46153846153846156,1
2027,HER2+,1.0,1
1527,TN,0.5,1
1527,HR+,0.46153846153846156,1
1527,HER2+,1.0,1
2026,TN,0.5,1
2026,HR+,0.46153846153846156,1
2026,HER2+,1.0,1
1883,TN,0.5,1
2760,TN,0.5,1
2760,HER2+,1.0,1
2022,TN,0.5,1
2022,HR+,0.46153846153846156,1
2022,HER2+,1.0,1
2027,TN,0.5,1
2027,HR+,0.46153846153846156,1
2760,HR+,0.46153846153846156,1
2017,TN,0.5,1
2017,HR+,0.46153846153846156,1
2017,HER2+,1.0,1
726,HR+,0.6363636363636364,1
726,HER2+,1.0,1
731,TN,0.2727272727272727,1
731,HR+,0.6363636363636364,1
731,HER2+,1.0,1
723,TN,0.2727272727272727,1
726,TN,0.2727272727272727,1
723,HR+,0.6363636363636364,1
741,TN,0.2727272727272727,1
741,HR+,0.6363636363636364,1
741,HER2+,1.0,1
742,TN,0.2727272727272727,1
742,HR+,0.6363636363636364,1
742,HER2+,1.0,1
723,HER2+,1.0,1
732,HER2+,1.0,1
732,HR+,0.6363636363636364,1
732,TN,0.2727272727272727,1
2028,TN,0.5,1
2028,HR+,0.46153846153846156,1
2028,HER2+,1.0,1
736,TN,0.2727272727272727,1
736,HR+,0.6363636363636364,1
736,HER2+,1.0,1
735,TN,0.2727272727272727,1
735,HR+,0.6363636363636364,1
735,HER2+,1.0,1
734,TN,0.2727272727272727,1
734,HR+,0.6363636363636364,1
734,HER2+,1.0,1
733,TN,0.2727272727272727,1
733,HR+,0.6363636363636364,1
733,HER2+,1.0,1
724,HR+,0.6363636363636364,1
1009,HER2+,1.0,1
2216,TN,0.6666666666666666,1
2216,HR+,0.42857142857142855,1
2139,HR+,0.9090909090909091,1
2139,HER2+,1.0,1
1956,TN,0.5384615384615384,1
1956,HR+,0.5454545454545454,1
1956,HER2+,1.0,1
1089,TN,0.5384615384615384,1
2139,TN,0.9090909090909091,1
1089,HR+,0.5454545454545454,1
1065,TN,0.5384615384615384,1
1065,HR+,0.5454545454545454,1
1065,HER2+,1.0,1
1085,TN,0.5384615384615384,1
1085,HR+,0.5454545454545454,1
1085,HER2+,1.0,1
1089,HER2+,1.0,1
1064,TN,0.5384615384615384,1
2101,HER2+,1.0,1
2101,TN,0.9090909090909091,1
2158,HR+,0.9090909090909091,1
2158,HER2+,1.0,1
2102,TN,0.9090909090909091,1
2102,HR+,0.9090909090909091,1
2102,HER2+,1.0,1
2066,TN,0.9090909090909091,1
2101,HR+,0.9090909090909091,1
2066,HR+,0.9090909090909091,1
2219,TN,0.9090909090909091,1
2219,HR+,0.9090909090909091,1
2219,HER2+,1.0,1
2100,TN,0.9090909090909091,1
2100,HR+,0.9090909090909091,1
2100,HER2+,1.0,1
2066,HER2+,1.0,1
1064,HR+,0.5454545454545454,1
1064,HER2+,1.0,1
1088,TN,0.5384615384615384,1
1898,HER2+,1.0,1
1888,TN,0.7777777777777778,1
1888,HR+,0.6363636363636364,1
1888,HER2+,1.0,1
1900,TN,0.7777777777777778,1
1900,HR+,0.6363636363636364,1
1898,HR+,0.6363636363636364,1
1900,HER2+,1.0,1
2109,HR+,0.6363636363636364,1
2109,HER2+,1.0,1
2153,TN,0.7777777777777778,1
2153,HR+,0.6363636363636364,1
2153,HER2+,1.0,1
2146,TN,0.3,1
2109,TN,0.7777777777777778,1
1898,TN,0.7777777777777778,1
1899,HER2+,1.0,1
1899,HR+,0.6363636363636364,1
1088,HR+,0.5454545454545454,1
1088,HER2+,1.0,1
1087,TN,0.5384615384615384,1
1087,HR+,0.5454545454545454,1
1087,HER2+,1.0,1
2107,TN,0.7777777777777778,1
2107,HR+,0.6363636363636364,1
2107,HER2+,1.0,1
1897,TN,0.7777777777777778,1
1897,HR+,0.6363636363636364,1
1897,HER2+,1.0,1
1896,TN,0.7777777777777778,1
1896,HR+,0.6363636363636364,1
1896,HER2+,1.0,1
1899,TN,0.7777777777777778,1
2158,TN,0.9090909090909091,1
2218,HER2+,1.0,1
2218,HR+,0.9090909090909091,1
2218,TN,0.9090909090909091,1
1189,TN,0.6666666666666666,1
1189,HR+,0.42857142857142855,1
1189,HER2+,1.0,1
2217,TN,0.6666666666666666,1
2217,HR+,0.42857142857142855,1
2217,HER2+,1.0,1
1188,HER2+,1.0,1
2430,TN,0.6666666666666666,1
2430,HER2+,1.0,1
2431,TN,0.6666666666666666,1
2431,HR+,0.42857142857142855,1
2431,HER2+,1.0,1
2435,TN,0.6666666666666666,1
2435,HR+,0.42857142857142855,1
2430,HR+,0.42857142857142855,1
1188,HR+,0.42857142857142855,1
1188,TN,0.6666666666666666,1
183,HER2+,1.0,1
2216,HER2+,1.0,1
1190,TN,0.6666666666666666,1
1190,HR+,0.42857142857142855,1
1190,HER2+,1.0,1
2436,TN,0.6666666666666666,1
2436,HR+,0.42857142857142855,1
2436,HER2+,1.0,1
1186,TN,0.6666666666666666,1
1186,HR+,0.42857142857142855,1
1186,HER2+,1.0,1
2432,TN,0.6666666666666666,1
2432,HR+,0.42857142857142855,1
2432,HER2+,1.0,1
183,TN,0.6666666666666666,1
183,HR+,0.42857142857142855,1
2435,HER2+,1.0,1
1774,HER2+,1.0,1
2433,TN,0.6666666666666666,1
2433,HER2+,1.0,1
1953,HR+,0.8181818181818182,1
1953,HER2+,1.0,1
2024,TN,0.25,1
2024,HR+,0.8181818181818182,1
2024,HER2+,1.0,1
2099,TN,0.9090909090909091,1
1953,TN,0.25,1
2099,HR+,0.9090909090909091,1
1038,TN,0.9090909090909091,1
1038,HR+,0.9090909090909091,1
1038,HER2+,1.0,1
1039,TN,0.9090909090909091,1
1039,HR+,0.9090909090909091,1
1039,HER2+,1.0,1
2099,HER2+,1.0,1
11,HER2+,1.0,1
11,HR+,0.8181818181818182,1
11,TN,0.25,1
246,TN,0.6666666666666666,1
246,HR+,0.42857142857142855,1
246,HER2+,1.0,1
1950,TN,0.25,1
1950,HR+,0.8181818181818182,1
1950,HER2+,1.0,1
1952,TN,0.25,1
1952,HR+,0.8181818181818182,1
1952,HER2+,1.0,1
1951,TN,0.25,1
1951,HR+,0.8181818181818182,1
1951,HER2+,1.0,1
1949,TN,0.25,1
1949,HR+,0.8181818181818182,1
1949,HER2+,1.0,1
2433,HR+,0.42857142857142855,1
1774,HR+,0.46153846153846156,1
2146,HER2+,1.0,1
1036,HER2+,1.0,1
1133,TN,0.4166666666666667,1
2068,TN,0.46153846153846156,1
2068,HR+,0.3333333333333333,1
2068,HER2+,0.9090909090909091,1
1138,HER2+,1.0,1
1138,HR+,0.4166666666666667,1
1138,TN,0.4166666666666667,1
2069,TN,0.46153846153846156,1
2069,HR+,0.3333333333333333,1
1133,HR+,0.4166666666666667,1
2069,HER2+,0.9090909090909091,1
2072,HR+,0.3333333333333333,1
2070,TN,0.46153846153846156,1
2070,HR+,0.3333333333333333,1
2070,HER2+,0.9090909090909091,1
1011,HER2+,1.0,1
1011,HR+,0.4166666666666667,1
1011,TN,0.4166666666666667,1
265,TN,0.46153846153846156,1
265,HR+,0.3333333333333333,1
2072,TN,0.46153846153846156,1
265,HER2+,0.9090909090909091,1
1053,HER2+,1.0,1
1053,TN,0.5714285714285714,1
1058,HER2+,1.0,1
1058,HR+,0.13333333333333333,1
1058,TN,0.5714285714285714,1
1040,TN,0.5714285714285714,1
1040,HR+,0.13333333333333333,1
1040,HER2+,1.0,1
1069,TN,0.5714285714285714,1
1069,HR+,0.13333333333333333,1
1069,HER2+,1.0,1
1053,HR+,0.13333333333333333,1
2721,TN,0.46153846153846156,1
2721,HER2+,0.9090909090909091,1
262,TN,0.46153846153846156,1
262,HR+,0.3333333333333333,1
262,HER2+,0.9090909090909091,1
1047,HER2+,1.0,1
671,HER2+,1.0,1
671,HR+,0.4166666666666667,1
671,TN,0.4166666666666667,1
1133,HER2+,1.0,1
2721,HR+,0.3333333333333333,1
1139,HER2+,1.0,1
2072,HER2+,0.9090909090909091,1
1139,TN,0.4166666666666667,1
1905,HR+,0.4166666666666667,1
1066,HR+,0.13333333333333333,1
1066,HER2+,1.0,1
1034,TN,0.45454545454545453,1
1034,HR+,0.3333333333333333,1
1034,HER2+,1.0,1
1139,HR+,0.4166666666666667,1
1036,HR+,0.3333333333333333,1
1036,TN,0.45454545454545453,1
1019,HER2+,1.0,1
1019,HR+,0.3333333333333333,1
1019,TN,0.45454545454545453,1
1018,HER2+,1.0,1
1018,HR+,0.3333333333333333,1
1018,TN,0.45454545454545453,1
1905,HER2+,1.0,1
1020,HER2+,1.0,1
1905,TN,0.4166666666666667,1
1020,TN,0.45454545454545453,1
1774,TN,0.5,1
1137,HER2+,1.0,1
1137,HR+,0.4166666666666667,1
1066,TN,0.5714285714285714,1
1020,HR+,0.3333333333333333,1
1137,TN,0.4166666666666667,1
1037,HER2+,1.0,1
1023,HER2+,1.0,1
1047,TN,0.5714285714285714,1
1023,HR+,0.3333333333333333,1
1037,HR+,0.13333333333333333,1
1023,TN,0.45454545454545453,1
1037,TN,0.5714285714285714,1
1904,HER2+,1.0,1
1904,HR+,0.4166666666666667,1
1904,TN,0.4166666666666667,1
1047,HR+,0.13333333333333333,1
1032,HR+,0.23333333333333334,2
1032,TN,0.512987012987013,2
1062,HER2+,1.0,2
1062,TN,0.5357142857142857,2
1068,HER2+,1.0,2
1068,HR+,0.33939393939393936,2
1032,HER2+,1.0,2
1062,HR+,0.36666666666666664,2
1067,TN,0.7402597402597402,2
620,HER2+,1.0,2
1067,HER2+,1.0,2
1068,TN,0.554945054945055,2
2157,HR+,0.7545454545454545,2
2157,TN,0.7045454545454546,2
2214,HER2+,1.0,2
1031,HER2+,1.0,2
620,TN,0.4431818181818182,2
620,HR+,0.6590909090909092,2
2214,HR+,0.7545454545454545,2
1067,HR+,0.5212121212121212,2
1031,HR+,0.23333333333333334,2
1031,TN,0.512987012987013,2
674,TN,0.7727272727272727,2
674,HR+,0.7045454545454546,2
2155,HER2+,1.0,2
2155,HR+,0.6181818181818182,2
2155,TN,0.6388888888888888,2
1063,HER2+,1.0,2
674,HER2+,1.0,2
2214,TN,0.7045454545454546,2
1059,HER2+,1.0,2
673,HER2+,1.0,2
1059,TN,0.5357142857142857,2
2162,TN,0.8434343434343434,2
2162,HR+,0.7727272727272727,2
2162,HER2+,1.0,2
1910,HER2+,1.0,2
1910,HR+,0.5265151515151515,2
1910,TN,0.3446969696969697,2
672,HER2+,1.0,2
672,HR+,0.45833333333333337,2
672,TN,0.5265151515151515,2
1909,HER2+,1.0,2
1909,HR+,0.5265151515151515,2
1909,TN,0.3446969696969697,2
1908,HER2+,1.0,2
1908,HR+,0.5265151515151515,2
1908,TN,0.3446969696969697,2
1907,HER2+,1.0,2
1907,HR+,0.5265151515151515,2
1907,TN,0.3446969696969697,2
1906,HER2+,1.0,2
1906,HR+,0.5265151515151515,2
1906,TN,0.3446969696969697,2
740,TN,0.3446969696969697,2
740,HR+,0.5265151515151515,2
740,HER2+,1.0,2
673,TN,0.5265151515151515,2
1041,HER2+,1.0,2
1041,HR+,0.5212121212121212,2
1041,TN,0.7402597402597402,2
1061,HER2+,1.0,2
1061,HR+,0.36666666666666664,2
1061,TN,0.5357142857142857,2
1060,HER2+,1.0,2
1060,HR+,0.36666666666666664,2
1060,TN,0.5357142857142857,2
1057,HER2+,1.0,2
1059,HR+,0.36666666666666664,2
999,TN,0.275,2
999,HER2+,1.0,2
1057,HR+,0.36666666666666664,2
1057,TN,0.5357142857142857,2
2103,TN,0.8434343434343434,2
2103,HR+,0.7727272727272727,2
2103,HER2+,1.0,2
1143,HER2+,1.0,2
1143,HR+,0.45833333333333337,2
1143,TN,0.47756410256410253,2
673,HR+,0.45833333333333337,2
999,HR+,0.7662337662337663,2
1063,HR+,0.5727272727272728,2
2157,HER2+,1.0,2
267,TN,0.5641025641025641,2
267,HR+,0.38095238095238093,2
1772,HER2+,0.9545454545454546,2
194,HER2+,0.9545454545454546,2
2108,TN,0.6581196581196581,2
2108,HR+,0.5681818181818181,2
2108,HER2+,1.0,2
267,HER2+,0.9545454545454546,2
194,HR+,0.39743589743589747,2
1006,TN,0.37727272727272726,2
743,HR+,0.5681818181818181,2
1006,HR+,0.5238095238095238,2
1006,HER2+,1.0,2
2074,TN,0.38076923076923075,2
2074,HR+,0.5238095238095238,2
194,TN,0.4807692307692308,2
2074,HER2+,0.9545454545454546,2
269,TN,0.5641025641025641,2
269,HER2+,0.9545454545454546,2
743,HER2+,1.0,2
1772,HR+,0.48484848484848486,2
1772,TN,0.6196581196581197,2
268,HER2+,0.9545454545454546,2
268,HR+,0.38095238095238093,2
268,TN,0.5641025641025641,2
269,HR+,0.38095238095238093,2
909,HER2+,1.0,2
