features,type,accuracy,freqs
254,HER2+,1.0,1
2206,HER2+,1.0,1
2208,TN,0.5,1
2208,HR+,0.6,1
2208,HER2+,1.0,1
2209,TN,0.5,1
2209,HR+,0.6,1
2209,HER2+,1.0,1
2225,TN,0.5,1
2225,HR+,0.6,1
2225,HER2+,1.0,1
695,HR+,0.5,1
695,TN,0.7142857142857143,1
683,HER2+,0.9411764705882353,1
2202,TN,0.5,1
2202,HR+,0.6,1
2206,HR+,0.6,1
2202,HER2+,1.0,1
2206,TN,0.5,1
2210,HR+,0.6,1
744,HR+,0.5,1
744,HER2+,1.0,1
729,TN,0.5384615384615384,1
729,HR+,0.5,1
729,HER2+,1.0,1
2213,TN,0.5,1
2213,HR+,0.6,1
2213,HER2+,1.0,1
2228,TN,0.5,1
2228,HR+,0.6,1
2228,HER2+,1.0,1
2207,TN,0.5,1
2207,HR+,0.6,1
2207,HER2+,1.0,1
2210,TN,0.5,1
2210,HER2+,1.0,1
744,TN,0.5384615384615384,1
683,HR+,0.5,1
254,HR+,0.6666666666666666,1
2431,HR+,0.42857142857142855,1
2431,HER2+,1.0,1
2435,TN,0.6666666666666666,1
2435,HR+,0.42857142857142855,1
2435,HER2+,1.0,1
2433,TN,0.6666666666666666,1
2433,HR+,0.42857142857142855,1
2433,HER2+,1.0,1
246,TN,0.6666666666666666,1
246,HR+,0.42857142857142855,1
246,HER2+,1.0,1
680,HER2+,0.9411764705882353,1
680,HR+,0.5,1
680,TN,0.7142857142857143,1
2218,TN,0.9090909090909091,1
2431,TN,0.6666666666666666,1
683,TN,0.7142857142857143,1
2430,HER2+,1.0,1
2430,TN,0.6666666666666666,1
1009,TN,0.6363636363636364,1
1009,HR+,0.5,1
1009,HER2+,1.0,1
2436,TN,0.6666666666666666,1
2436,HR+,0.42857142857142855,1
2436,HER2+,1.0,1
2432,TN,0.6666666666666666,1
2432,HR+,0.42857142857142855,1
2432,HER2+,1.0,1
183,TN,0.6666666666666666,1
183,HR+,0.42857142857142855,1
183,HER2+,1.0,1
2217,TN,0.6666666666666666,1
2217,HR+,0.42857142857142855,1
2217,HER2+,1.0,1
2430,HR+,0.42857142857142855,1
2218,HR+,0.9090909090909091,1
745,HER2+,1.0,1
745,TN,0.5384615384615384,1
2016,HR+,0.46153846153846156,1
2016,HER2+,1.0,1
2028,TN,0.5,1
2028,HR+,0.46153846153846156,1
2028,HER2+,1.0,1
736,TN,0.2727272727272727,1
736,HR+,0.6363636363636364,1
736,HER2+,1.0,1
735,TN,0.2727272727272727,1
735,HR+,0.6363636363636364,1
735,HER2+,1.0,1
734,TN,0.2727272727272727,1
734,HR+,0.6363636363636364,1
734,HER2+,1.0,1
733,TN,0.2727272727272727,1
2016,TN,0.5,1
733,HR+,0.6363636363636364,1
2033,HER2+,1.0,1
2033,TN,0.5,1
2022,TN,0.5,1
2022,HR+,0.46153846153846156,1
2022,HER2+,1.0,1
2027,TN,0.5,1
2027,HR+,0.46153846153846156,1
2027,HER2+,1.0,1
1883,TN,0.5,1
1883,HR+,0.46153846153846156,1
1883,HER2+,1.0,1
2018,TN,0.5,1
2018,HR+,0.46153846153846156,1
2018,HER2+,1.0,1
2032,TN,0.5,1
2032,HR+,0.46153846153846156,1
2032,HER2+,1.0,1
2033,HR+,0.46153846153846156,1
745,HR+,0.5,1
733,HER2+,1.0,1
732,HR+,0.6363636363636364,1
724,TN,0.2727272727272727,1
724,HR+,0.6363636363636364,1
724,HER2+,1.0,1
691,HR+,0.5,1
691,TN,0.7142857142857143,1
2762,HER2+,0.9411764705882353,1
2762,HR+,0.5,1
2762,TN,0.7142857142857143,1
695,HER2+,0.9411764705882353,1
912,TN,0.2727272727272727,1
912,HR+,0.6363636363636364,1
912,HER2+,1.0,1
747,TN,0.5384615384615384,1
747,HR+,0.5,1
263,HR+,0.5,1
742,HER2+,1.0,1
732,TN,0.2727272727272727,1
742,HR+,0.6363636363636364,1
741,HER2+,1.0,1
732,HER2+,1.0,1
726,TN,0.2727272727272727,1
726,HR+,0.6363636363636364,1
726,HER2+,1.0,1
731,TN,0.2727272727272727,1
731,HR+,0.6363636363636364,1
731,HER2+,1.0,1
723,TN,0.2727272727272727,1
723,HR+,0.6363636363636364,1
723,HER2+,1.0,1
688,HR+,0.5,1
688,TN,0.7142857142857143,1
691,HER2+,0.9411764705882353,1
741,TN,0.2727272727272727,1
741,HR+,0.6363636363636364,1
742,TN,0.2727272727272727,1
2218,HER2+,1.0,1
2139,TN,0.9090909090909091,1
2139,HR+,0.9090909090909091,1
2167,HER2+,0.8181818181818182,1
2004,TN,0.3333333333333333,1
2004,HR+,0.5384615384615384,1
2004,HER2+,1.0,1
1789,TN,0.3333333333333333,1
1789,HR+,0.5384615384615384,1
1789,HER2+,1.0,1
1788,TN,0.3333333333333333,1
1788,HR+,0.5384615384615384,1
1788,HER2+,1.0,1
1954,TN,0.3333333333333333,1
1954,HR+,0.5384615384615384,1
1954,HER2+,1.0,1
1977,TN,0.3333333333333333,1
1977,HR+,0.5384615384615384,1
2167,HR+,0.5833333333333334,1
1977,HER2+,1.0,1
2167,TN,0.8,1
1892,HR+,0.5833333333333334,1
2127,HR+,0.5833333333333334,1
2127,HER2+,0.8181818181818182,1
2220,TN,0.8,1
2220,HR+,0.5833333333333334,1
2220,HER2+,0.8181818181818182,1
2113,TN,0.8,1
2113,HR+,0.5833333333333334,1
2113,HER2+,0.8181818181818182,1
2260,TN,0.8,1
2260,HR+,0.5833333333333334,1
2260,HER2+,0.8181818181818182,1
2290,TN,0.8,1
2290,HR+,0.5833333333333334,1
2290,HER2+,0.8181818181818182,1
1892,TN,0.8,1
1892,HER2+,0.8181818181818182,1
2127,TN,0.8,1
1955,TN,0.3333333333333333,1
1955,HER2+,1.0,1
681,HR+,0.5,1
681,HER2+,0.9411764705882353,1
687,TN,0.7142857142857143,1
687,HR+,0.5,1
687,HER2+,0.9411764705882353,1
686,TN,0.7142857142857143,1
686,HR+,0.5,1
686,HER2+,0.9411764705882353,1
692,TN,0.7142857142857143,1
692,HR+,0.5,1
692,HER2+,0.9411764705882353,1
679,TN,0.7142857142857143,1
679,HR+,0.5,1
679,HER2+,0.9411764705882353,1
263,TN,0.7142857142857143,1
681,TN,0.7142857142857143,1
1955,HR+,0.5384615384615384,1
676,HER2+,0.9411764705882353,1
676,TN,0.7142857142857143,1
1968,TN,0.3333333333333333,1
1968,HR+,0.5384615384615384,1
1968,HER2+,1.0,1
16,TN,0.3333333333333333,1
16,HR+,0.5384615384615384,1
16,HER2+,1.0,1
1163,TN,0.3333333333333333,1
1163,HR+,0.5384615384615384,1
1163,HER2+,1.0,1
693,TN,0.7142857142857143,1
