features,type,accuracy,freqs
2212,HR+,0.8194444444444444,2
2515,HER2+,0.9375,2
2515,HR+,0.641025641025641,2
2515,TN,0.875,2
2210,HER2+,0.875,2
2210,HR+,0.7777777777777777,2
2210,TN,0.8125,2
2212,TN,0.7232142857142857,2
1882,HER2+,0.9375,2
851,TN,0.41666666666666663,2
851,HER2+,1.0,2
1900,HR+,0.6826923076923077,2
1900,HER2+,1.0,2
839,HER2+,0.8875,2
842,TN,0.6041666666666666,2
842,HR+,0.5808080808080808,2
2749,HR+,0.7083333333333333,2
851,HR+,0.5113636363636364,2
2749,HER2+,1.0,2
2750,HR+,0.7083333333333333,2
2750,HER2+,1.0,2
842,HER2+,0.9375,2
852,HER2+,1.0,2
852,HR+,0.46969696969696967,2
852,TN,0.5666666666666667,2
2750,TN,0.6857142857142857,2
1657,TN,0.5357142857142857,2
1012,HER2+,1.0,2
118,HR+,0.6826923076923077,2
1032,TN,0.4181818181818182,2
1032,HR+,0.4375,2
1032,HER2+,1.0,2
1030,TN,0.4181818181818182,2
1030,HR+,0.4375,2
1030,HER2+,1.0,2
1059,TN,0.3857142857142857,2
1059,HR+,0.625,2
1059,HER2+,1.0,2
1773,TN,0.5892857142857143,2
1773,HR+,0.5833333333333333,2
2030,TN,0.4181818181818182,2
2030,HR+,0.4375,2
2030,HER2+,0.9583333333333333,2
1773,HER2+,0.8375,2
674,HER2+,0.9,2
674,HR+,0.5576923076923077,2
674,TN,0.7142857142857143,2
1569,HER2+,0.95,2
1569,HR+,0.5833333333333333,2
1569,TN,0.7,2
1067,HER2+,0.95,2
2067,HR+,0.5,2
2734,TN,0.675,2
118,HER2+,1.0,2
2771,HER2+,0.9,2
2771,HR+,0.5576923076923077,2
2067,TN,0.3142857142857143,2
226,HER2+,0.9,2
1026,TN,0.4181818181818182,2
1026,HR+,0.4375,2
1026,HER2+,1.0,2
226,HR+,0.5833333333333333,2
226,TN,0.6142857142857143,2
999,TN,0.475,2
999,HR+,0.5833333333333333,2
999,HER2+,0.9375,2
2734,HER2+,0.8875,2
1067,TN,0.4,2
1017,TN,0.4181818181818182,2
1017,HER2+,1.0,2
1062,TN,0.6,2
1012,HR+,0.4375,2
1012,TN,0.4181818181818182,2
1008,HER2+,1.0,2
1062,HR+,0.5576923076923077,2
1062,HER2+,1.0,2
2734,HR+,0.5833333333333333,2
1008,HR+,0.5833333333333333,2
1008,TN,0.5,2
2771,TN,0.7142857142857143,2
1017,HR+,0.4375,2
2103,TN,0.5,2
1067,HR+,0.5,2
2103,HER2+,0.9583333333333333,2
2103,HR+,0.5833333333333333,2
230,HR+,0.5,2
2027,HR+,0.5208333333333333,2
2027,HER2+,1.0,2
2039,TN,0.8181818181818181,2
2039,HR+,0.4951923076923077,2
2039,HER2+,1.0,2
1677,HR+,0.7083333333333333,2
230,HER2+,0.8583333333333334,2
1003,TN,0.3142857142857143,2
1003,HR+,0.5,2
1003,HER2+,0.9,2
1677,TN,0.65,2
