features,type,accuracy,freqs
1094,HER2+,0.9090909090909091,1
2031,HER2+,0.8333333333333334,1
1961,TN,0.5384615384615384,1
1961,HR+,0.6428571428571429,1
1961,HER2+,0.8333333333333334,1
2036,TN,0.5384615384615384,1
2036,HR+,0.6428571428571429,1
985,HER2+,1.0,1
985,HR+,0.75,1
985,TN,0.6666666666666666,1
2031,HR+,0.6428571428571429,1
247,HER2+,1.0,1
247,TN,0.6666666666666666,1
1416,HER2+,1.0,1
1416,HR+,0.75,1
1416,TN,0.6666666666666666,1
266,HER2+,1.0,1
266,HR+,0.75,1
266,TN,0.6666666666666666,1
265,HER2+,1.0,1
265,HR+,0.75,1
247,HR+,0.75,1
265,TN,0.6666666666666666,1
2031,TN,0.5384615384615384,1
1019,TN,0.6,1
1953,HER2+,1.0,1
1953,HR+,0.4444444444444444,1
1953,TN,0.36363636363636365,1
1954,HER2+,1.0,1
1954,HR+,0.4444444444444444,1
1954,TN,0.36363636363636365,1
1971,HER2+,1.0,1
1971,HR+,0.4444444444444444,1
1971,TN,0.36363636363636365,1
1094,HR+,0.6923076923076923,1
1972,HER2+,1.0,1
1972,TN,0.36363636363636365,1
1058,HER2+,1.0,1
1058,HR+,0.5882352941176471,1
1058,TN,0.6,1
1059,HER2+,1.0,1
1059,HR+,0.5882352941176471,1
1059,TN,0.6,1
1019,HER2+,1.0,1
1019,HR+,0.5882352941176471,1
1972,HR+,0.4444444444444444,1
2039,HER2+,1.0,1
2039,HR+,0.75,1
2039,TN,0.6666666666666666,1
2055,HER2+,1.0,1
2055,HR+,0.6428571428571429,1
2055,TN,0.375,1
2051,HER2+,1.0,1
2051,HR+,0.6428571428571429,1
2051,TN,0.375,1
2048,HER2+,1.0,1
2048,HR+,0.6428571428571429,1
2048,TN,0.375,1
2074,TN,0.375,1
2162,HER2+,1.0,1
2162,TN,0.375,1
2155,HER2+,1.0,1
2155,HR+,0.6428571428571429,1
2155,TN,0.375,1
1983,TN,0.5384615384615384,1
1983,HR+,0.6428571428571429,1
2063,HER2+,1.0,1
2063,HR+,0.6428571428571429,1
2063,TN,0.375,1
2162,HR+,0.6428571428571429,1
2074,HR+,0.6428571428571429,1
2074,HER2+,1.0,1
2069,TN,0.375,1
1887,HER2+,1.0,1
1887,HR+,0.75,1
1887,TN,0.6666666666666666,1
190,HER2+,1.0,1
190,HR+,0.75,1
190,TN,0.6666666666666666,1
2760,HER2+,1.0,1
2760,HR+,0.75,1
2760,TN,0.6666666666666666,1
2126,HR+,0.6923076923076923,1
1415,HR+,0.75,1
1415,TN,0.6666666666666666,1
1414,HER2+,1.0,1
1414,HR+,0.75,1
1414,TN,0.6666666666666666,1
2077,HER2+,1.0,1
2077,HR+,0.6428571428571429,1
2077,TN,0.375,1
2036,HER2+,0.8333333333333334,1
2069,HER2+,1.0,1
2069,HR+,0.6428571428571429,1
2721,TN,0.36363636363636365,1
2056,HER2+,1.0,1
2721,HR+,0.4444444444444444,1
2722,TN,0.36363636363636365,1
1137,TN,1.0,1
1138,HER2+,0.8571428571428571,1
1138,HR+,0.6,1
1138,TN,1.0,1
2108,HER2+,0.8571428571428571,1
2108,HR+,0.6,1
2108,TN,1.0,1
2107,HER2+,0.8571428571428571,1
2107,HR+,0.6,1
1137,HR+,0.6,1
2107,TN,1.0,1
1034,HR+,0.6875,1
1034,TN,0.3333333333333333,1
1033,HER2+,1.0,1
1033,HR+,0.6875,1
1033,TN,0.3333333333333333,1
1154,HER2+,0.9285714285714286,1
1154,HR+,0.4166666666666667,1
1154,TN,0.5714285714285714,1
1151,HER2+,0.9285714285714286,1
1034,HER2+,1.0,1
1151,HR+,0.4166666666666667,1
