features,type,accuracy,freqs
2158,HR+,0.5113636363636364,2
2158,TN,0.41666666666666663,2
2157,HER2+,1.0,2
2157,HR+,0.5113636363636364,2
2157,TN,0.41666666666666663,2
851,HER2+,1.0,2
851,HR+,0.5113636363636364,2
1656,HR+,0.625,2
1656,HER2+,0.95,2
1655,HR+,0.625,2
1662,TN,0.55,2
1662,HR+,0.625,2
1662,HER2+,0.95,2
1663,HER2+,0.95,2
1663,HR+,0.625,2
1663,TN,0.55,2
2219,HR+,0.6372053872053872,3
854,TN,0.4777777777777777,3
854,HR+,0.5075757575757576,3
854,HER2+,0.9666666666666667,3
2213,HR+,0.6372053872053872,3
2213,HER2+,0.9583333333333334,3
1667,HER2+,0.9249999999999999,3
1667,HR+,0.7129629629629629,3
1667,TN,0.6583333333333333,3
2221,HER2+,0.9583333333333334,3
2221,HR+,0.6372053872053872,3
2221,TN,0.5694444444444444,3
840,TN,0.6027777777777777,3
840,HR+,0.5538720538720538,3
840,HER2+,0.9249999999999999,3
2219,HER2+,0.9583333333333334,3
1664,HER2+,0.9249999999999999,3
1664,HR+,0.7129629629629629,3
1664,TN,0.6583333333333333,3
2219,TN,0.5694444444444444,3
2213,TN,0.5694444444444444,3
2184,HER2+,0.94375,4
2184,HR+,0.6029040404040404,4
2184,TN,0.5770833333333333,4
