features,type,accuracy,freqs
847,HER2+,0.6363636363636364,1
805,HER2+,1.0,1
805,HR+,0.8181818181818182,1
805,TN,0.6923076923076923,1
1210,HER2+,0.8461538461538461,1
1210,HR+,0.6363636363636364,1
1210,TN,0.6666666666666666,1
1870,HER2+,1.0,1
1870,HR+,0.6,1
1870,TN,0.6666666666666666,1
380,HER2+,0.9,1
804,TN,0.6923076923076923,1
380,HR+,0.5833333333333334,1
379,HER2+,0.9,1
379,HR+,0.5833333333333334,1
379,TN,0.75,1
381,HER2+,0.9,1
381,HR+,0.5833333333333334,1
381,TN,0.75,1
1073,HER2+,0.8,1
1073,HR+,0.6,1
1073,TN,0.5384615384615384,1
2283,HER2+,1.0,1
380,TN,0.75,1
2283,HR+,0.2857142857142857,1
804,HR+,0.8181818181818182,1
807,TN,0.6923076923076923,1
1112,HR+,0.8333333333333334,1
1112,TN,0.6923076923076923,1
1306,HER2+,0.8571428571428571,1
1306,HR+,0.4,1
1306,TN,0.5,1
1932,HER2+,0.8181818181818182,1
1932,HR+,0.3333333333333333,1
1932,TN,0.6,1
1946,HER2+,0.8181818181818182,1
1946,HR+,0.3333333333333333,1
804,HER2+,1.0,1
1946,TN,0.6,1
802,HR+,0.8181818181818182,1
802,TN,0.6923076923076923,1
806,HER2+,1.0,1
806,HR+,0.8181818181818182,1
806,TN,0.6923076923076923,1
810,HER2+,1.0,1
810,HR+,0.8181818181818182,1
810,TN,0.6923076923076923,1
807,HER2+,1.0,1
807,HR+,0.8181818181818182,1
802,HER2+,1.0,1
1776,HER2+,0.8181818181818182,1
2283,TN,0.8,1
2282,HR+,0.2857142857142857,1
690,HR+,0.8,1
690,TN,0.6363636363636364,1
936,HER2+,0.9230769230769231,1
936,HR+,0.38461538461538464,1
936,TN,0.625,1
935,HER2+,0.9230769230769231,1
935,HR+,0.38461538461538464,1
935,TN,0.625,1
623,TN,1.0,1
623,HR+,0.7058823529411765,1
690,HER2+,1.0,1
623,HER2+,1.0,1
53,HR+,0.45454545454545453,1
53,TN,0.5384615384615384,1
60,HER2+,1.0,1
60,HR+,0.45454545454545453,1
60,TN,0.5384615384615384,1
59,HER2+,1.0,1
59,HR+,0.45454545454545453,1
59,TN,0.5384615384615384,1
2636,HER2+,0.9166666666666666,1
2636,HR+,0.8,1
53,HER2+,1.0,1
2282,HER2+,1.0,1
688,TN,0.6363636363636364,1
688,HER2+,1.0,1
2282,TN,0.8,1
2354,HER2+,1.0,1
2354,HR+,0.2857142857142857,1
2354,TN,0.8,1
2353,HER2+,1.0,1
2353,HR+,0.2857142857142857,1
2353,TN,0.8,1
18,HER2+,1.0,1
18,HR+,0.2857142857142857,1
18,TN,0.8,1
688,HR+,0.8,1
8,HER2+,1.0,1
8,TN,0.8,1
1405,HER2+,0.875,1
1405,HR+,0.5555555555555556,1
1405,TN,0.75,1
1410,HER2+,0.875,1
1410,HR+,0.5555555555555556,1
1410,TN,0.75,1
1412,HER2+,0.875,1
1412,HR+,0.5555555555555556,1
1412,TN,0.75,1
8,HR+,0.2857142857142857,1
2636,TN,0.5833333333333334,1
1776,HR+,0.8,1
1112,HER2+,0.875,1
778,TN,0.7142857142857143,1
778,HR+,0.5384615384615384,1
778,HER2+,1.0,1
777,TN,0.7142857142857143,1
777,HR+,0.5384615384615384,1
777,HER2+,1.0,1
69,HR+,0.6363636363636364,1
69,TN,0.6923076923076923,1
95,HER2+,0.8888888888888888,1
95,HR+,0.6363636363636364,1
69,HER2+,0.8888888888888888,1
95,TN,0.6923076923076923,1
96,HR+,0.6363636363636364,1
96,TN,0.6923076923076923,1
107,HER2+,0.8888888888888888,1
107,HR+,0.6363636363636364,1
107,TN,0.6923076923076923,1
161,HER2+,0.8888888888888888,1
161,HR+,0.6363636363636364,1
161,TN,0.6923076923076923,1
104,HER2+,0.8888888888888888,1
104,HR+,0.6363636363636364,1
96,HER2+,0.8888888888888888,1
104,TN,0.6923076923076923,1
65,TN,0.6923076923076923,1
65,HER2+,0.8888888888888888,1
159,TN,0.6923076923076923,1
93,HER2+,0.8888888888888888,1
93,HR+,0.6363636363636364,1
93,TN,0.6923076923076923,1
146,HER2+,0.8888888888888888,1
146,HR+,0.6363636363636364,1
146,TN,0.6923076923076923,1
94,HER2+,0.8888888888888888,1
94,HR+,0.6363636363636364,1
94,TN,0.6923076923076923,1
65,HR+,0.6363636363636364,1
111,HER2+,0.8888888888888888,1
111,TN,0.6923076923076923,1
103,HER2+,0.8888888888888888,1
103,HR+,0.6363636363636364,1
103,TN,0.6923076923076923,1
776,TN,0.7142857142857143,1
776,HR+,0.5384615384615384,1
776,HER2+,1.0,1
160,HER2+,0.8888888888888888,1
160,HR+,0.6363636363636364,1
160,TN,0.6923076923076923,1
111,HR+,0.6363636363636364,1
1776,TN,0.8333333333333334,1
100,HER2+,0.8888888888888888,1
100,TN,0.6923076923076923,1
109,TN,0.6923076923076923,1
108,HER2+,0.8888888888888888,1
108,HR+,0.6363636363636364,1
108,TN,0.6923076923076923,1
101,HER2+,0.8888888888888888,1
101,HR+,0.6363636363636364,1
