features,type,accuracy,freqs
1639,HR+,1.0,1
2135,HR+,0.7272727272727273,1
2135,TN,0.8333333333333334,1
2137,HR+,0.7272727272727273,1
2137,TN,0.8333333333333334,1
2132,HR+,0.7272727272727273,1
2132,TN,0.8333333333333334,1
2127,HR+,0.7272727272727273,1
698,TN,0.7272727272727273,1
2127,TN,0.8333333333333334,1
2123,TN,0.8333333333333334,1
2125,HR+,0.7272727272727273,1
2125,TN,0.8333333333333334,1
2124,HR+,0.7272727272727273,1
2124,TN,0.8333333333333334,1
2122,HR+,0.7272727272727273,1
2122,TN,0.8333333333333334,1
2123,HR+,0.7272727272727273,1
698,HR+,0.6666666666666666,1
899,TN,0.7272727272727273,1
899,HR+,0.6666666666666666,1
379,HR+,0.6,1
381,TN,0.5714285714285714,1
381,HR+,0.6,1
410,TN,0.5714285714285714,1
410,HR+,0.6,1
1453,HR+,0.8,1
1453,TN,0.5714285714285714,1
409,TN,0.5714285714285714,1
409,HR+,0.6,1
2490,HR+,0.8,1
2490,TN,0.5714285714285714,1
916,TN,0.5714285714285714,1
916,HR+,0.6,1
1365,HR+,0.6666666666666666,1
1365,TN,0.7272727272727273,1
898,HR+,0.6666666666666666,1
898,TN,0.7272727272727273,1
2121,HR+,0.7272727272727273,1
2121,TN,0.8333333333333334,1
2126,HR+,0.7272727272727273,1
2126,TN,0.8333333333333334,1
1417,TN,0.8333333333333334,1
1417,HR+,0.6363636363636364,1
1420,TN,0.8333333333333334,1
1420,HR+,0.6363636363636364,1
1909,TN,0.8333333333333334,1
1909,HR+,0.6363636363636364,1
1669,TN,0.8333333333333334,1
1669,HR+,0.6363636363636364,1
1668,TN,0.8333333333333334,1
1668,HR+,0.6363636363636364,1
1667,TN,0.8333333333333334,1
1667,HR+,0.6363636363636364,1
616,TN,0.6,1
616,HR+,1.0,1
615,TN,0.6,1
615,HR+,1.0,1
624,TN,0.6,1
1416,HR+,0.6363636363636364,1
379,TN,0.5714285714285714,1
1416,TN,0.8333333333333334,1
1266,TN,0.4166666666666667,1
1265,TN,0.4166666666666667,1
1265,HR+,0.8,1
1262,TN,0.4166666666666667,1
1262,HR+,0.8,1
44,TN,0.4166666666666667,1
44,HR+,0.8,1
32,TN,0.4166666666666667,1
32,HR+,0.8,1
33,TN,0.4166666666666667,1
302,HR+,1.0,1
33,HR+,0.8,1
506,TN,0.4166666666666667,1
506,HR+,0.8,1
1261,TN,0.4166666666666667,1
1261,HR+,0.8,1
504,TN,0.4166666666666667,1
504,HR+,0.8,1
1266,HR+,0.8,1
380,HR+,0.6,1
380,TN,0.5714285714285714,1
699,HR+,0.6363636363636364,1
1683,TN,0.3333333333333333,1
1678,HR+,0.7272727272727273,1
1678,TN,0.3333333333333333,1
1677,HR+,0.7272727272727273,1
1677,TN,0.3333333333333333,1
1676,HR+,0.7272727272727273,1
1676,TN,0.3333333333333333,1
1675,HR+,0.7272727272727273,1
1675,TN,0.3333333333333333,1
1672,HR+,0.7272727272727273,1
1672,TN,0.3333333333333333,1
1670,HR+,0.7272727272727273,1
1670,TN,0.3333333333333333,1
25,TN,0.36363636363636365,1
25,HR+,0.6666666666666666,1
2013,HR+,0.7272727272727273,1
2013,TN,0.3333333333333333,1
1683,HR+,0.7272727272727273,1
2031,HR+,0.7272727272727273,1
1684,TN,0.3333333333333333,1
2007,TN,0.3333333333333333,1
783,HR+,0.5833333333333334,1
783,TN,0.2,1
716,TN,0.36363636363636365,1
716,HR+,0.6666666666666666,1
901,HR+,0.5833333333333334,1
901,TN,0.2,1
1685,HR+,0.7272727272727273,1
1685,TN,0.3333333333333333,1
1680,HR+,0.7272727272727273,1
1680,TN,0.3333333333333333,1
1681,HR+,0.7272727272727273,1
1681,TN,0.3333333333333333,1
1682,HR+,0.7272727272727273,1
1682,TN,0.3333333333333333,1
1673,HR+,0.7272727272727273,1
1673,TN,0.3333333333333333,1
2007,HR+,0.7272727272727273,1
1684,HR+,0.7272727272727273,1
624,HR+,1.0,1
2031,TN,0.3333333333333333,1
2008,TN,0.3333333333333333,1
1148,HR+,0.8,1
1148,TN,0.5714285714285714,1
1146,HR+,0.8,1
1146,TN,0.5714285714285714,1
1147,HR+,0.8,1
1147,TN,0.5714285714285714,1
1150,HR+,0.8,1
1150,TN,0.5714285714285714,1
1149,HR+,0.8,1
1149,TN,0.5714285714285714,1
1143,HR+,0.8,1
1143,TN,0.5714285714285714,1
2760,TN,0.3333333333333333,1
2760,HR+,0.6363636363636364,1
699,TN,0.3333333333333333,1
781,HR+,0.8,1
781,TN,0.8571428571428571,1
1419,HR+,0.7777777777777778,1
2008,HR+,0.7272727272727273,1
1419,TN,0.625,1
1145,TN,0.5714285714285714,1
175,TN,0.36363636363636365,1
1639,TN,0.5,1
2012,HR+,0.7272727272727273,1
2012,TN,0.3333333333333333,1
2011,HR+,0.7272727272727273,1
2011,TN,0.3333333333333333,1
2010,HR+,0.7272727272727273,1
2010,TN,0.3333333333333333,1
2020,HR+,0.7272727272727273,1
2020,TN,0.3333333333333333,1
2009,HR+,0.7272727272727273,1
2009,TN,0.3333333333333333,1
175,HR+,0.6666666666666666,1
2816,TN,0.36363636363636365,1
2816,HR+,0.6666666666666666,1
80,TN,0.36363636363636365,1
1145,HR+,0.8,1
80,HR+,0.6666666666666666,1
395,TN,0.2857142857142857,1
302,TN,0.5833333333333334,1
1891,HR+,0.5,1
467,HR+,0.9,1
400,TN,0.5714285714285714,1
400,HR+,0.9,1
403,TN,0.5714285714285714,1
1647,HR+,1.0,1
2439,HR+,0.625,1
403,HR+,0.9,1
467,TN,0.5714285714285714,1
667,TN,0.75,1
1647,TN,0.5,1
667,HR+,0.4444444444444444,1
56,TN,0.5,1
56,HR+,0.7777777777777778,1
702,TN,0.5,1
1648,HR+,1.0,1
1648,TN,0.5,1
2439,TN,0.5555555555555556,1
2754,HR+,0.4166666666666667,1
68,HR+,0.8333333333333334,1
2420,TN,0.5555555555555556,1
2436,TN,0.5555555555555556,1
2832,TN,0.7,1
1645,TN,0.5,1
1290,HR+,0.2857142857142857,1
66,TN,0.45454545454545453,1
1290,TN,0.7,1
66,HR+,0.8333333333333334,1
68,TN,0.45454545454545453,1
1291,HR+,0.2857142857142857,1
70,TN,0.45454545454545453,1
70,HR+,0.8333333333333334,1
65,TN,0.45454545454545453,1
65,HR+,0.8333333333333334,1
64,TN,0.45454545454545453,1
64,HR+,0.8333333333333334,1
2420,HR+,0.625,1
1291,TN,0.7,1
2431,HR+,0.625,1
1910,TN,0.5714285714285714,1
1910,HR+,0.5,1
2410,TN,0.5714285714285714,1
1907,TN,0.8,1
436,HR+,0.8,1
189,HR+,0.4166666666666667,1
1901,TN,0.8,1
1901,HR+,0.4166666666666667,1
2440,HR+,0.625,1
2410,HR+,0.5,1
2438,TN,0.5555555555555556,1
2438,HR+,0.625,1
2437,TN,0.5555555555555556,1
1906,HR+,0.4166666666666667,1
