features,type,accuracy,freqs
695,HR+,0.7553803339517625,14
695,TN,0.69599309420738,14
696,TN,0.6416666666666667,3
696,HR+,0.7166666666666667,3
697,TN,0.4625,2
697,HR+,0.725,2
715,TN,0.9,1
715,HR+,0.7142857142857143,1
721,TN,0.8181818181818182,1
721,HR+,0.7777777777777778,1
728,HR+,0.8,1
728,TN,0.8571428571428571,1
730,HR+,0.7142857142857143,1
730,TN,0.9,1
744,TN,0.675,2
744,HR+,0.7071428571428571,2
745,TN,0.6875,2
745,HR+,0.7321428571428572,2
746,HR+,0.7750610500610501,13
746,TN,0.7289932289932289,13
747,TN,0.7,2
747,HR+,0.7944444444444444,2
749,HR+,0.7142857142857143,1
749,TN,0.4444444444444444,1
753,HR+,0.7,1
753,TN,1.0,1
755,HR+,0.7946428571428572,2
755,TN,0.6111111111111112,2
758,TN,0.5824915824915825,3
758,HR+,0.7830687830687831,3
761,TN,0.5555555555555556,1
761,HR+,0.6666666666666666,1
762,TN,0.6828703703703703,6
762,HR+,0.6936507936507937,6
764,HR+,0.6865740740740741,6
764,TN,0.6875661375661376,6
765,HR+,0.7271957671957672,15
765,TN,0.654037999037999,15
771,TN,0.6785714285714286,2
771,HR+,0.9444444444444444,2
772,TN,0.6437641723356009,7
772,HR+,0.7202380952380951,7
790,TN,0.5788359788359788,3
790,HR+,0.8842592592592592,3
791,TN,0.7000848824378236,17
791,HR+,0.7989962651727357,17
792,TN,0.8917748917748919,3
792,HR+,0.6592592592592593,3
793,TN,0.7089947089947088,3
793,HR+,0.5333333333333333,3
794,HR+,0.7916666666666666,3
794,TN,0.7015873015873014,3
801,TN,0.671957671957672,3
801,HR+,0.6388888888888888,3
813,HR+,0.7569444444444444,2
813,TN,0.3375,2
819,TN,0.8571428571428571,1
819,HR+,0.8,1
840,HR+,0.6,1
840,TN,0.4,1
842,HR+,0.6666666666666666,1
842,TN,0.7142857142857143,1
846,HR+,0.6388888888888888,4
846,TN,0.7555555555555555,4
849,TN,0.5556122448979591,7
849,HR+,0.7567460317460318,7
851,TN,0.8285714285714285,2
851,HR+,0.8444444444444444,2
852,TN,0.6741071428571428,8
852,HR+,0.7993055555555555,8
853,HR+,0.6,1
853,TN,0.4,1
854,TN,0.6567241290455577,28
854,HR+,0.7589685116470831,28
855,TN,0.6420835337502004,9
855,HR+,0.7242504409171076,9
864,TN,0.6666666666666666,1
864,HR+,0.6,1
888,TN,0.75,1
888,HR+,0.7142857142857143,1
916,HR+,1.0,1
916,TN,0.625,1
985,TN,0.687857142857143,5
985,HR+,0.7688888888888888,5
998,HR+,0.7730158730158729,4
998,TN,0.6291666666666667,4
999,HR+,0.7469920291348862,21
999,TN,0.6118600975743833,21
1000,TN,0.4121693121693122,3
1000,HR+,0.7638888888888888,3
1001,TN,0.4187301587301587,5
1001,HR+,0.6849999999999999,5
1002,TN,0.4,1
1002,HR+,0.6,1
1004,HR+,0.7777777777777777,3
1004,TN,0.5630952380952382,3
1008,TN,0.625,1
1008,HR+,1.0,1
1009,TN,0.7086507936507936,10
1009,HR+,0.7742460317460318,10
1010,HR+,0.8888888888888888,1
1010,TN,0.8571428571428571,1
1011,HR+,0.5,1
1011,TN,0.5714285714285714,1
1014,TN,0.8571428571428571,1
1014,HR+,0.5,1
1019,TN,0.7626262626262625,2
1019,HR+,0.6785714285714286,2
1026,TN,0.6056360306360306,13
1026,HR+,0.6733155733155733,13
1027,HR+,0.75,1
1027,TN,0.7777777777777778,1
1028,HR+,0.5,1
1028,TN,0.5714285714285714,1
1032,TN,0.6499999999999999,2
1032,HR+,0.8333333333333333,2
1034,HR+,0.6326388888888889,4
1034,TN,0.5027777777777778,4
1035,HR+,0.8015873015873016,2
1035,TN,0.8071428571428572,2
1053,TN,0.75,1
1053,HR+,0.7142857142857143,1
1055,TN,0.8174603174603174,2
1055,HR+,0.775,2
1057,HR+,0.7407407407407408,3
1057,TN,0.6603174603174603,3
1059,TN,0.9,1
1059,HR+,0.7142857142857143,1
1060,TN,0.8059523809523811,4
1060,HR+,0.6098214285714285,4
1061,HR+,0.7951719576719576,12
1061,TN,0.7537698412698414,12
1062,TN,0.6998112998112997,13
1062,HR+,0.7933760683760684,13
1076,TN,0.5714285714285714,1
1076,HR+,0.5,1
1079,TN,0.6739229024943311,14
1079,HR+,0.7456014223871366,14
1080,HR+,0.7,1
1080,TN,1.0,1
1091,TN,0.6612758537758539,30
1091,HR+,0.7355796055796054,30
1092,HR+,0.7000000000000001,3
1092,TN,0.5111111111111112,3
1104,TN,0.3,1
1104,HR+,0.625,1
1105,TN,0.4,2
1105,HR+,0.7215909090909092,2
1109,HR+,0.875,1
